temperature,humidity,moisture,weight,vibration_sensor,accel_x,accel_y,accel_z,status
25.60763099,59.15172151,13.53185568,1152.728517,0.562871675,1.113991956,-1.738339441,10.09295859,Normal
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
25.58071282,52.7251799,32.59056625,754.9090906,0.855558833,3.401875562,-1.540350032,9.303343057,Crack Detected
26.87590711,41.73634715,43.62886643,1161.016448,0.446452411,-0.249941883,-0.605058614,8.730799431,Normal
32.41124476,40.34332086,36.8788017,1213.150226,0.508805232,-0.863792499,-0.884194682,9.927138922,Normal
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
28.41795775,57.83465648,23.69070986,909.6704727,0.505769294,0.049926887,-0.901159941,9.25018604,Normal
27.71157719,42.95148489,34.04676598,781.3420069,1.030001715,-0.052856322,2.463982795,10.32473638,Crack Detected
23.40376403,64.19844487,23.03297051,878.865268,0.759467664,-0.054900944,-0.454953084,9.183378927,Normal
33.29071518,44.15500784,4.982587284,827.7198307,0.844399821,-0.571178247,-0.041094753,11.80857272,Crack Detected
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
35.41572606,53.14289315,66.64803786,713.0274383,0.915464237,0.036386361,-0.451853382,7.65744573,Crack Detected
24.66882534,37.35111156,36.02588457,883.5395737,0.841622674,-2.281294186,-2.819337016,8.178789199,Crack Detected
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
24.16067346,44.2624445,23.84152017,846.2966866,0.834585911,-0.184399632,-0.651594721,7.652147532,Crack Detected
33.5091152,31.42428555,34.37433376,1224.883494,0.219106085,-0.212548252,0.392581679,10.34978305,Normal
40.17765728,51.40425867,26.31172857,988.841676,0.614732412,-1.23085276,-1.700616571,11.08046272,Normal
24.63628487,51.33941883,18.25585381,1002.641829,0.5692128,-1.234126685,0.015508358,8.487888289,Normal
29.35482942,50.72375516,31.39964907,850.3203452,0.808296128,-0.025141308,1.276517463,7.181268522,Crack Detected
27.71157719,42.95148489,34.04676598,781.3420069,1.030001715,-0.052856322,2.463982795,10.32473638,Crack Detected
26.71655327,43.78840757,49.86416645,654.8980798,0.196500448,1.56946068,0.011887085,10.88949419,Normal
33.29071518,44.15500784,4.982587284,827.7198307,0.844399821,-0.571178247,-0.041094753,11.80857272,Crack Detected
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
25.47101393,43.4760154,48.56930297,827.4513361,0.961447747,0.707184164,0.619446234,11.88168408,Crack Detected
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
25.58071282,52.7251799,32.59056625,754.9090906,0.855558833,3.401875562,-1.540350032,9.303343057,Crack Detected
26.53824613,53.05960024,45.56710412,883.9155898,0.388871667,-0.066867203,0.347508544,10.19535028,Normal
31.91727507,41.15963626,20.16261083,1200.521172,0.926322876,0.383294533,0.661462718,10.12932017,Normal
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
25.47101393,43.4760154,48.56930297,827.4513361,0.961447747,0.707184164,0.619446234,11.88168408,Crack Detected
29.35482942,50.72375516,31.39964907,850.3203452,0.808296128,-0.025141308,1.276517463,7.181268522,Crack Detected
29.90340848,46.71890712,9.818794884,1059.363496,0.615476845,-0.436528592,-0.888070568,10.76327824,Normal
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
34.75774885,45.86468741,38.36794545,1150.205766,0.671040171,0.648464457,0.288080513,10.16630079,Normal
25.45158292,36.82200248,48.56694756,1112.420568,0.366433133,1.743597926,0.600615329,11.05881574,Normal
26.66405458,45.60317991,36.44024506,889.2103318,0.34122777,-0.762199093,0.72556691,10.7282828,Normal
30.41416285,42.51616819,34.13502114,1024.575712,0.695021582,-0.48792254,0.21704479,7.326618654,Normal
30.32203761,36.61658175,24.74451233,1148.589527,0.346741619,-0.250030885,-0.775603134,10.19075711,Normal
35.41572606,53.14289315,66.64803786,713.0274383,0.915464237,0.036386361,-0.451853382,7.65744573,Crack Detected
36.11974377,50.98824045,26.48201111,838.3107141,0.39439315,0.255850291,-0.630278287,8.908591369,Normal
35.93072737,39.0788009,51.71519986,1159.609631,0.46094653,1.174213214,-1.342873073,9.474329219,Normal
25.21424543,73.74466283,30.30001983,587.3080475,0.303994976,-0.225725784,-1.162262406,10.24029322,Normal
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
27.41576558,58.31733138,18.95177666,1495.769211,0.112232108,0.741391141,-0.936500126,9.441601561,Normal
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
21.63553049,56.12884072,31.79088376,656.7393754,0.853067643,-1.677045479,0.611375293,6.401671469,Crack Detected
21.63553049,56.12884072,31.79088376,656.7393754,0.853067643,-1.677045479,0.611375293,6.401671469,Crack Detected
31.44584322,62.70088025,48.37472112,859.6203789,0.825557464,0.819428281,-0.136271011,7.363690257,Crack Detected
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
43.16191032,49.96519151,38.4918142,791.2473803,0.82605369,2.390180916,0.442853408,10.29942866,Crack Detected
31.65823834,47.55600164,21.07420941,776.1676466,0.874999289,-0.972184828,-2.289263401,9.0377869,Crack Detected
29.79696884,52.91965862,55.05032982,1172.753277,0.2667265,-0.261417381,0.9632536,7.494614527,Normal
32.89816587,64.91166404,18.28537061,1101.588616,0.454971403,-0.644338463,-1.768413737,11.59191218,Normal
27.71157719,42.95148489,34.04676598,781.3420069,1.030001715,-0.052856322,2.463982795,10.32473638,Crack Detected
24.67158651,45.71571565,31.50337844,806.7659224,0.851587015,-0.2142892,-0.172779916,7.554820195,Crack Detected
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
27.08200337,43.42041872,17.28492076,1019.943969,0.537611142,-0.522347376,0.377791486,8.739689242,Normal
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
37.26308373,35.11077744,19.16618891,1215.923664,0.496778142,1.286810461,-1.446609378,9.317708154,Normal
25.58071282,52.7251799,32.59056625,754.9090906,0.855558833,3.401875562,-1.540350032,9.303343057,Crack Detected
29.66064309,51.33678838,30.82731836,799.1950773,0.827000347,-3.419595586,-0.904404416,11.43154422,Crack Detected
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
24.48407809,46.99681857,33.16525545,1082.797126,0.231938901,-0.19542577,0.091677677,10.14324935,Normal
21.63553049,56.12884072,31.79088376,656.7393754,0.853067643,-1.677045479,0.611375293,6.401671469,Crack Detected
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
32.12943603,43.41526405,51.24810526,1148.283019,0.701526413,0.212896028,-1.780447903,10.1543701,Normal
34.22901436,41.42827626,9.40428683,621.5749414,0.855969807,-1.54800842,-0.249956455,7.93433552,Normal
21.63553049,56.12884072,31.79088376,656.7393754,0.853067643,-1.677045479,0.611375293,6.401671469,Crack Detected
21.52513281,50.51717885,17.94401066,1004.014457,0.754654765,0.804533757,0.789333364,10.83410436,Normal
28.82015006,61.63282133,40.07775461,1034.383582,0.542094032,-0.264798942,-0.613480735,11.78397015,Normal
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
28.62024274,57.29843035,39.60728346,970.813161,0.54700281,-0.730349685,-1.273420972,10.90606794,Normal
27.58586205,60.43776956,27.29342197,1193.380507,0.464042178,-0.311990544,-1.010369066,8.707550659,Normal
31.7417087,63.35104617,50.55912572,789.0215536,0.722442327,-0.584312399,0.393458026,9.44176099,Normal
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
25.47101393,43.4760154,48.56930297,827.4513361,0.961447747,0.707184164,0.619446234,11.88168408,Crack Detected
37.94573651,57.15866337,38.65566124,867.6917145,0.580133802,-1.082748965,-0.417767533,9.548330599,Normal
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
35.32688136,55.32116134,42.81105376,668.2837939,0.446743188,0.101762012,0.91736932,9.915817299,Normal
25.47101393,43.4760154,48.56930297,827.4513361,0.961447747,0.707184164,0.619446234,11.88168408,Crack Detected
27.71157719,42.95148489,34.04676598,781.3420069,1.030001715,-0.052856322,2.463982795,10.32473638,Crack Detected
23.87850882,54.37506203,19.76296846,1096.560373,0.462723332,0.617080226,-1.538638911,10.05324684,Normal
31.11635418,38.77849439,30.87060453,813.9247242,0.864701222,0.263756406,-2.668557782,8.856434063,Crack Detected
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
28.25371148,67.30517952,26.62331159,1254.823619,0.778344063,-1.261788813,-0.435716974,9.947743969,Normal
33.57587195,39.70344744,30.60453899,968.1251743,0.475753795,-0.454917687,0.303702589,9.576692276,Normal
35.82369677,54.68523603,35.79317332,632.8319365,0.794519099,0.57188215,0.584985992,8.860597782,Normal
20.14845709,57.77549766,36.45605134,1297.656238,0.838926569,0.260477231,-0.750252858,9.631681419,Normal
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
29.35482942,50.72375516,31.39964907,850.3203452,0.808296128,-0.025141308,1.276517463,7.181268522,Crack Detected
26.70941755,60.82537009,50.03018035,858.3447323,0.559893864,-1.372318726,-0.920554006,7.233956939,Normal
35.41572606,53.14289315,66.64803786,713.0274383,0.915464237,0.036386361,-0.451853382,7.65744573,Crack Detected
25.47101393,43.4760154,48.56930297,827.4513361,0.961447747,0.707184164,0.619446234,11.88168408,Crack Detected
37.24410054,52.76994331,41.30060826,677.8764294,0.605393466,1.697683237,0.093035,10.24388894,Normal
23.21709098,50.21713018,33.86594612,840.4884214,0.609364215,0.061321533,-1.055705416,11.47820359,Normal
33.77366649,37.11648581,32.20712729,830.7090367,0.579230173,0.443881389,-1.985698278,9.19140522,Normal
26.95705138,60.44980495,28.15670937,1043.218973,0.673592737,-0.614964676,-0.893875702,11.40427062,Normal
32.49344956,46.61813283,80.31860084,1017.581161,0.608771738,1.476047651,2.667314993,9.859202582,Normal
32.91013284,51.3155164,5.447582368,1025.50873,0.417045592,-0.778801097,-0.464020435,9.440712696,Normal
43.16191032,49.96519151,38.4918142,791.2473803,0.82605369,2.390180916,0.442853408,10.29942866,Crack Detected
29.66064309,51.33678838,30.82731836,799.1950773,0.827000347,-3.419595586,-0.904404416,11.43154422,Crack Detected
21.63553049,56.12884072,31.79088376,656.7393754,0.853067643,-1.677045479,0.611375293,6.401671469,Crack Detected
25.59019618,57.56594119,40.13134908,892.0327338,0.8655538,2.070252595,0.107114577,10.5517669,Crack Detected
24.66882534,37.35111156,36.02588457,883.5395737,0.841622674,-2.281294186,-2.819337016,8.178789199,Crack Detected
37.35792541,43.90097293,11.87613388,985.4201082,0.269435729,0.881470431,0.456047354,9.96753238,Normal
24.16067346,44.2624445,23.84152017,846.2966866,0.834585911,-0.184399632,-0.651594721,7.652147532,Crack Detected
29.66064309,51.33678838,30.82731836,799.1950773,0.827000347,-3.419595586,-0.904404416,11.43154422,Crack Detected
27.05364174,62.78873765,9.447933859,994.2008631,0.817650582,0.089686392,0.125709271,9.631958689,Normal
18.04847816,44.76895693,23.22244908,654.2832448,0.807034299,-1.020678657,0.284037432,9.220045826,Normal
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
30.14159188,50.43710397,20.03830928,859.8777683,0.958503315,0.873015775,2.180909799,9.442693951,Crack Detected
27.71157719,42.95148489,34.04676598,781.3420069,1.030001715,-0.052856322,2.463982795,10.32473638,Crack Detected
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
35.07968612,49.54814472,49.22416667,1010.027605,0.921550818,-1.100131676,-0.802013432,10.58123301,Normal
19.39649924,28.66880782,34.22543871,1114.078331,0.285196806,0.771174981,-0.106448758,10.25543246,Normal
25.45155106,35.78330952,28.41992816,1019.505441,0.615634646,0.014823163,-0.357119839,10.23524762,Normal
28.89730885,47.53709857,22.41515583,1246.710343,0.563128662,0.658396239,-0.980918289,7.91609766,Normal
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
25.05998591,50.04529291,22.25782696,1147.351192,0.960206722,-1.108267519,1.804216524,9.801726859,Normal
40.98111571,47.37025086,35.65042273,933.54979,0.133496483,0.780890471,-0.467177732,9.82508096,Normal
24.66882534,37.35111156,36.02588457,883.5395737,0.841622674,-2.281294186,-2.819337016,8.178789199,Crack Detected
35.2003091,67.15118218,34.41499568,1089.844196,0.709326936,-0.085848143,-1.753034534,10.77480329,Normal
25.59019618,57.56594119,40.13134908,892.0327338,0.8655538,2.070252595,0.107114577,10.5517669,Crack Detected
35.24199944,58.01639717,22.7247274,1053.242181,0.593592195,0.511713865,0.278989091,8.421188122,Normal
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
34.60900751,42.27851036,25.54671026,911.9033035,0.697957584,-0.155003748,-1.244496711,9.506337548,Normal
28.40473032,31.33754065,23.11849756,1118.178345,0.306704955,-0.003674939,0.644985755,11.25530559,Normal
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
33.33134836,50.54340294,45.46695652,945.0207242,0.638713284,-3.278558903,-0.957422448,10.24979681,Normal
29.90040802,30.98925571,23.89903964,836.9380549,0.670841944,-0.720029618,-1.414069732,12.51127719,Normal
24.1896709,50.78573221,35.16717661,911.0176102,0.233719729,-0.643716001,-0.951884574,9.358967436,Normal
27.67462027,49.95747903,30.03934226,834.0264003,0.540763667,-1.050667158,0.078990268,11.37578229,Normal
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
34.00204763,44.77479071,21.22221221,939.0697832,0.653488556,1.017876693,1.100807764,8.002851997,Normal
31.40318202,37.53606501,31.48479731,1190.662062,0.464481774,1.323912934,0.544428742,7.806112066,Normal
31.98523335,48.88481103,22.60092418,842.207374,0.464324896,-0.854894248,0.090537956,10.53079033,Normal
39.60183751,20.3163157,35.90944836,849.3714248,0.474932282,0.920923401,0.202907598,9.990746897,Normal
30.14159188,50.43710397,20.03830928,859.8777683,0.958503315,0.873015775,2.180909799,9.442693951,Crack Detected
30.09672035,54.15379623,46.57670315,912.0223361,0.659132541,0.712757074,0.316773598,10.8552377,Normal
24.16067346,44.2624445,23.84152017,846.2966866,0.834585911,-0.184399632,-0.651594721,7.652147532,Crack Detected
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
24.66882534,37.35111156,36.02588457,883.5395737,0.841622674,-2.281294186,-2.819337016,8.178789199,Crack Detected
20.5016486,20.66229353,27.44569311,897.4380309,0.361589665,1.518853445,-0.819050646,7.464827114,Normal
29.66064309,51.33678838,30.82731836,799.1950773,0.827000347,-3.419595586,-0.904404416,11.43154422,Crack Detected
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
29.74228896,48.10500424,37.29884972,1422.875254,0.124253736,-0.210819157,0.794483051,10.18216287,Normal
28.01225652,59.96957482,59.90936482,1166.598134,0.357272309,-0.29810042,-0.7946047,11.59294529,Normal
31.94212307,40.62955315,28.80532928,1226.759104,0.77471138,1.684656003,-0.053031739,9.579308659,Normal
27.71157719,42.95148489,34.04676598,781.3420069,1.030001715,-0.052856322,2.463982795,10.32473638,Crack Detected
20.16821705,46.29963387,31.25972366,711.7324812,0.849138944,-2.155974778,0.613862625,9.056895285,Crack Detected
25.52322813,61.18912272,32.77249333,1024.136207,0.278768774,0.723917644,0.035184912,9.684369572,Normal
21.9677684,36.62325814,23.6946701,1631.614685,0.733190807,-0.045238463,0.701740041,9.556189009,Normal
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
24.16067346,44.2624445,23.84152017,846.2966866,0.834585911,-0.184399632,-0.651594721,7.652147532,Crack Detected
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
29.35482942,50.72375516,31.39964907,850.3203452,0.808296128,-0.025141308,1.276517463,7.181268522,Crack Detected
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
29.07956566,47.39569414,25.12892468,837.200811,0.864439814,-0.774686979,0.69391074,8.68167874,Normal
31.11635418,38.77849439,30.87060453,813.9247242,0.864701222,0.263756406,-2.668557782,8.856434063,Crack Detected
30.219144,54.92715419,30.70328789,833.1834736,0.708645538,-0.672433448,2.887772543,7.988249289,Normal
25.59019618,57.56594119,40.13134908,892.0327338,0.8655538,2.070252595,0.107114577,10.5517669,Crack Detected
39.08377815,55.55987434,3.000351444,1336.983036,0.477515727,0.778994305,-0.909481188,10.47094799,Normal
22.97218473,69.192813,34.94954887,984.1955438,0.349939738,-0.788019039,1.756385821,7.652760499,Normal
24.59225998,59.62210579,19.41849414,1094.714707,0.563714104,1.283334996,1.097863166,10.43116468,Normal
31.44584322,62.70088025,48.37472112,859.6203789,0.825557464,0.819428281,-0.136271011,7.363690257,Crack Detected
22.34769295,45.10055979,29.73208949,595.7309698,0.599461821,0.423342235,1.21367533,11.16877665,Normal
36.45379212,48.10018577,26.74126007,863.4408783,0.49760977,-0.196405236,-0.971740506,10.09552699,Normal
35.95630341,43.62420142,45.5391921,921.9729445,0.684554824,-1.304794447,-0.068463705,9.26950638,Normal
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
33.0185662,50.78115692,54.55563321,1098.965204,0.961130901,0.376251426,0.586821023,9.406139269,Normal
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
37.48355204,61.32096881,43.63694029,1057.855382,0.872809589,-0.068375355,0.944353327,8.601883629,Normal
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
24.66882534,37.35111156,36.02588457,883.5395737,0.841622674,-2.281294186,-2.819337016,8.178789199,Crack Detected
32.27352198,58.6018412,40.68466399,1090.052744,0.492807038,0.329648237,0.744038015,10.09910939,Normal
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
25.1346553,50.97488939,48.80897696,864.2259569,0.831665109,0.762327777,-0.434816334,7.66992779,Crack Detected
18.06535065,38.69883368,24.41419222,992.648317,0.577947696,0.039831597,0.145774669,9.982374642,Normal
41.58818394,49.98928866,29.54894074,1019.783282,0.63749289,2.214751673,0.643761654,9.213379647,Normal
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
43.16191032,49.96519151,38.4918142,791.2473803,0.82605369,2.390180916,0.442853408,10.29942866,Crack Detected
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
32.17470519,52.74513987,14.80538106,991.2504108,0.148842123,0.117410237,0.983088814,8.703207499,Normal
20.16821705,46.29963387,31.25972366,711.7324812,0.849138944,-2.155974778,0.613862625,9.056895285,Crack Detected
41.53958125,58.20908521,8.62881136,823.382549,0.790517655,0.169992925,-0.356523085,10.95836718,Normal
31.65823834,47.55600164,21.07420941,776.1676466,0.874999289,-0.972184828,-2.289263401,9.0377869,Crack Detected
30.62612251,59.06834146,58.72356757,1020.277956,0.351450248,2.559859743,2.156272249,10.55852276,Normal
25.96740084,51.14169083,35.27112099,1030.477898,0.165971523,0.159062802,0.983898812,10.24589726,Normal
28.29700647,47.17922943,30.15077358,963.773582,0.6277178,0.516943595,0.736573649,9.055366634,Normal
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
32.51626032,44.78134483,34.72757556,1068.875773,0.67539322,0.892320144,-1.863170816,8.988125031,Normal
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
33.31440634,49.80469611,20.58783773,866.616334,0.709748773,0.236779597,1.285784297,10.63556002,Normal
29.66064309,51.33678838,30.82731836,799.1950773,0.827000347,-3.419595586,-0.904404416,11.43154422,Crack Detected
34.15605552,53.95697507,12.675237,1064.295667,0.428729184,-0.745960982,1.141954115,7.602395606,Normal
20.16821705,46.29963387,31.25972366,711.7324812,0.849138944,-2.155974778,0.613862625,9.056895285,Crack Detected
25.46218169,35.87924394,34.21608338,849.0564326,0.788162928,0.541688003,-1.016022959,8.748455706,Normal
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
29.35482942,50.72375516,31.39964907,850.3203452,0.808296128,-0.025141308,1.276517463,7.181268522,Crack Detected
30.7062857,59.82010986,45.82351076,1124.704071,0.531569502,1.19292736,0.149573248,8.074745578,Normal
30.63133868,41.22644265,25.72545737,833.2027467,0.449362438,-0.681664482,-0.910536355,8.470689363,Normal
24.66882534,37.35111156,36.02588457,883.5395737,0.841622674,-2.281294186,-2.819337016,8.178789199,Crack Detected
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
32.69217479,67.44010234,25.41270805,759.4375283,0.363120313,0.929130785,1.038306326,8.578742465,Normal
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
31.12628341,64.11546705,23.02618663,1007.682553,0.354892348,0.143907746,-2.634170273,8.809876654,Normal
39.56344067,49.01554686,38.65188732,918.969625,0.655381795,-1.669923821,-0.216443893,9.578595444,Normal
42.69690811,51.92192249,28.79205525,913.8742796,0.540769507,1.140423452,-0.297070583,10.70724958,Normal
29.68703436,46.75258065,37.17614525,1129.757641,0.284712143,-0.258261408,2.456301519,9.932569133,Normal
34.83897235,44.13187284,30.18512926,796.9074748,0.738749625,0.80258151,-0.433042177,9.339315388,Normal
34.7757116,42.06778803,33.94552773,1266.190187,0.920593935,-0.73697335,-1.046961849,9.620496416,Normal
30.43736877,74.76929134,33.46059235,1063.963352,0.476009255,0.215337136,-0.628412148,10.50112075,Normal
31.11635418,38.77849439,30.87060453,813.9247242,0.864701222,0.263756406,-2.668557782,8.856434063,Crack Detected
33.43283873,42.89729102,24.74634998,985.9025347,0.687776981,1.135252359,0.88625872,9.670041142,Normal
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
38.00537153,63.16247297,9.043609104,1159.546649,0.602370302,-1.833901817,0.039553639,8.101983509,Normal
33.14680317,55.08267321,35.90019774,1045.237932,0.713351082,0.619526008,-0.663752124,9.711209465,Normal
25.64403485,66.70093901,19.72105037,831.3149464,0.549543844,-1.551577232,-1.792790024,7.678536964,Normal
31.09359133,51.39681965,53.98383171,1082.659079,0.993205735,-0.32793743,1.234605171,11.07969147,Normal
20.16821705,46.29963387,31.25972366,711.7324812,0.849138944,-2.155974778,0.613862625,9.056895285,Crack Detected
35.90945021,57.20486108,18.43568986,1241.589114,0.52344236,-0.881044856,0.039690002,9.112700989,Normal
38.74788372,66.77239593,3.600721109,1149.352948,0.531557274,-0.649842192,0.080424623,11.76189044,Normal
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
31.11635418,38.77849439,30.87060453,813.9247242,0.864701222,0.263756406,-2.668557782,8.856434063,Crack Detected
27.74899054,46.45078646,40.8856255,966.6954011,0.465223044,0.609778516,0.439705383,9.63785887,Normal
31.44584322,62.70088025,48.37472112,859.6203789,0.825557464,0.819428281,-0.136271011,7.363690257,Crack Detected
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
25.59019618,57.56594119,40.13134908,892.0327338,0.8655538,2.070252595,0.107114577,10.5517669,Crack Detected
24.67158651,45.71571565,31.50337844,806.7659224,0.851587015,-0.2142892,-0.172779916,7.554820195,Crack Detected
35.41572606,53.14289315,66.64803786,713.0274383,0.915464237,0.036386361,-0.451853382,7.65744573,Crack Detected
24.67158651,45.71571565,31.50337844,806.7659224,0.851587015,-0.2142892,-0.172779916,7.554820195,Crack Detected
33.43532898,39.16403455,19.51645677,1142.193881,0.366405616,-1.511672642,1.577018921,9.132241472,Normal
30.14159188,50.43710397,20.03830928,859.8777683,0.958503315,0.873015775,2.180909799,9.442693951,Crack Detected
30.92918814,44.67206787,41.68109678,970.25822,0.330456128,-2.080816907,-0.626517106,11.66938466,Normal
24.16067346,44.2624445,23.84152017,846.2966866,0.834585911,-0.184399632,-0.651594721,7.652147532,Crack Detected
33.11762899,49.80523535,20.39830851,1129.642996,0.571522155,0.718326789,-0.079798047,9.902238886,Normal
27.26404106,59.51332606,-3.721962991,1017.635761,0.191981547,0.198616437,-1.250492185,10.21905544,Normal
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
30.14159188,50.43710397,20.03830928,859.8777683,0.958503315,0.873015775,2.180909799,9.442693951,Crack Detected
33.29071518,44.15500784,4.982587284,827.7198307,0.844399821,-0.571178247,-0.041094753,11.80857272,Crack Detected
20.16821705,46.29963387,31.25972366,711.7324812,0.849138944,-2.155974778,0.613862625,9.056895285,Crack Detected
29.26403625,56.97387479,30.95273337,1298.255373,0.647749244,-0.759883713,-0.099609493,9.71063592,Normal
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
29.35482942,50.72375516,31.39964907,850.3203452,0.808296128,-0.025141308,1.276517463,7.181268522,Crack Detected
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
